time,power
2020-05-05 17:47:40+00:00,3660.0
2020-05-05 17:48:00+00:00,2360.0
2020-05-05 17:48:20+00:00,1280.0
2020-05-05 17:48:40+00:00,3560.0
2020-05-05 17:49:00+00:00,2450.0
2020-05-05 17:49:20+00:00,3640.0
2020-05-05 17:49:40+00:00,2350.0
2020-05-05 17:50:00+00:00,2510.0
2020-05-05 17:50:20+00:00,2550.0
2020-05-05 17:50:40+00:00,3640.0
2020-05-05 17:51:00+00:00,3670.0
2020-05-05 17:51:20+00:00,2310.0
2020-05-05 17:51:40+00:00,1340.0
2020-05-05 17:52:00+00:00,3580.0
2020-05-05 17:52:20+00:00,3660.0
2020-05-05 17:52:40+00:00,3670.0
2020-05-05 17:53:00+00:00,0.0
2020-05-05 17:53:20+00:00,3650.0
2020-05-05 17:53:40+00:00,3830.0
2020-05-05 17:54:00+00:00,2400.0
2020-05-05 17:54:20+00:00,2450.0
2020-05-05 17:54:40+00:00,2610.0
2020-05-05 17:55:00+00:00,3720.0
2020-05-05 17:55:20+00:00,2530.0
2020-05-05 17:55:40+00:00,3680.0
2020-05-05 17:56:00+00:00,2430.0
2020-05-05 17:56:20+00:00,2580.0
2020-05-05 17:56:40+00:00,2480.0
2020-05-05 17:57:00+00:00,3720.0
2020-05-05 17:57:20+00:00,2370.0
2020-05-05 17:57:40+00:00,2540.0
2020-05-05 17:58:00+00:00,2500.0
2020-05-05 17:58:20+00:00,3780.0
2020-05-05 17:58:40+00:00,3720.0
2020-05-05 17:59:00+00:00,1140.0
2020-05-05 17:59:20+00:00,2600.0
2020-05-05 17:59:40+00:00,3670.0
2020-05-05 18:00:00+00:00,3670.0
2020-05-05 18:00:20+00:00,1190.0
2020-05-05 18:00:40+00:00,3720.0
2020-05-05 18:01:00+00:00,2500.0
2020-05-05 18:01:20+00:00,3650.0
2020-05-05 18:01:40+00:00,2530.0
2020-05-05 18:02:00+00:00,2460.0
2020-05-05 18:02:20+00:00,3310.0
2020-05-05 18:02:40+00:00,2560.0
2020-05-05 18:03:00+00:00,2470.0
2020-05-05 18:03:20+00:00,2450.0
2020-05-05 18:03:40+00:00,3580.0
2020-05-05 18:04:00+00:00,2470.0
2020-05-05 18:04:20+00:00,2500.0
2020-05-05 18:04:40+00:00,3750.0
2020-05-05 18:05:00+00:00,2260.0
2020-05-05 18:05:20+00:00,2380.0
2020-05-05 18:05:40+00:00,2390.0
2020-05-05 18:06:00+00:00,3670.0
2020-05-05 18:06:20+00:00,2350.0
2020-05-05 18:06:40+00:00,2450.0
2020-05-05 18:07:00+00:00,3660.0
2020-05-05 18:07:20+00:00,2540.0
2020-05-05 18:07:40+00:00,3670.0
2020-05-05 18:08:00+00:00,1140.0
2020-05-05 18:08:20+00:00,3690.0
2020-05-05 18:08:40+00:00,2580.0
2020-05-05 18:09:00+00:00,3620.0
2020-05-05 18:09:20+00:00,2450.0
2020-05-05 18:09:40+00:00,2350.0
2020-05-05 18:10:00+00:00,3590.0
2020-05-05 18:10:20+00:00,1250.0
2020-05-05 18:10:40+00:00,3630.0
2020-05-05 18:11:00+00:00,2350.0
2020-05-05 18:11:20+00:00,3680.0
2020-05-05 18:11:40+00:00,2510.0
2020-05-05 18:12:00+00:00,2580.0
2020-05-05 18:12:20+00:00,3700.0
2020-05-05 18:12:40+00:00,2300.0
2020-05-05 18:13:00+00:00,2360.0
2020-05-05 18:13:20+00:00,2540.0
2020-05-05 18:13:40+00:00,3790.0
2020-05-05 18:14:00+00:00,2360.0
2020-05-05 18:14:20+00:00,2510.0
2020-05-05 18:14:40+00:00,3680.0
2020-05-05 18:15:00+00:00,2570.0
2020-05-05 18:15:20+00:00,3680.0
2020-05-05 18:15:40+00:00,1130.0
2020-05-05 18:16:00+00:00,3640.0
2020-05-05 18:16:20+00:00,3680.0
2020-05-05 18:16:40+00:00,1300.0
2020-05-05 18:17:00+00:00,2420.0
2020-05-05 18:17:20+00:00,3680.0
2020-05-05 18:17:40+00:00,3700.0
2020-05-05 18:18:00+00:00,1320.0
2020-05-05 18:18:20+00:00,3780.0
2020-05-05 18:18:40+00:00,2370.0
2020-05-05 18:19:00+00:00,3600.0
2020-05-05 18:19:20+00:00,2490.0
2020-05-05 18:19:40+00:00,2600.0
2020-05-05 18:20:00+00:00,2400.0
2020-05-05 18:20:20+00:00,3710.0
2020-05-05 18:20:40+00:00,2350.0
2020-05-05 18:21:00+00:00,3690.0
2020-05-05 18:21:20+00:00,2490.0
2020-05-05 18:21:40+00:00,1170.0
2020-05-05 18:22:00+00:00,3700.0
2020-05-05 18:22:20+00:00,3770.0
2020-05-05 18:22:40+00:00,2480.0
2020-05-05 18:23:00+00:00,1240.0
2020-05-05 18:23:20+00:00,3700.0
2020-05-05 18:23:40+00:00,3660.0
2020-05-05 18:24:00+00:00,3760.0
2020-05-05 18:24:20+00:00,1330.0
2020-05-05 18:24:40+00:00,2470.0
2020-05-05 18:25:00+00:00,3670.0
2020-05-05 18:25:20+00:00,3620.0
2020-05-05 18:25:40+00:00,2450.0
2020-05-05 18:26:00+00:00,1250.0
2020-05-05 18:26:20+00:00,3670.0
2020-05-05 18:26:40+00:00,3730.0
2020-05-05 18:27:00+00:00,2390.0
2020-05-05 18:27:20+00:00,2440.0
2020-05-05 18:27:40+00:00,2360.0
2020-05-05 18:28:00+00:00,2450.0
2020-05-05 18:28:20+00:00,3620.0
2020-05-05 18:28:40+00:00,3660.0
2020-05-05 18:29:00+00:00,2460.0
2020-05-05 18:29:20+00:00,1140.0
2020-05-05 18:29:40+00:00,3580.0
2020-05-05 18:30:00+00:00,3670.0
2020-05-05 18:30:20+00:00,3710.0
2020-05-05 18:30:40+00:00,0.0
2020-05-05 18:31:00+00:00,3660.0
2020-05-05 18:31:20+00:00,3780.0
2020-05-05 18:31:40+00:00,3730.0
2020-05-05 18:32:00+00:00,1340.0
2020-05-05 18:32:20+00:00,2430.0
2020-05-05 18:32:40+00:00,3620.0
2020-05-05 18:33:00+00:00,2500.0
2020-05-05 18:33:20+00:00,3700.0
2020-05-05 18:33:40+00:00,1260.0
2020-05-05 18:34:00+00:00,3740.0
2020-05-05 18:34:20+00:00,2420.0
2020-05-05 18:34:40+00:00,3570.0
2020-05-05 18:35:00+00:00,3670.0
2020-05-05 18:35:20+00:00,1250.0
2020-05-05 18:35:40+00:00,2470.0
2020-05-05 18:36:00+00:00,3660.0
2020-05-05 18:36:20+00:00,3730.0
2020-05-05 18:36:40+00:00,1170.0
2020-05-05 18:37:00+00:00,2420.0
2020-05-05 18:37:20+00:00,3750.0
2020-05-05 18:37:40+00:00,3570.0
2020-05-05 18:38:00+00:00,3660.0
2020-05-05 18:38:20+00:00,0.0
2020-05-05 18:38:40+00:00,3660.0
2020-05-05 18:39:00+00:00,3620.0
2020-05-05 18:39:20+00:00,2430.0
2020-05-05 18:39:40+00:00,2370.0
2020-05-05 18:40:00+00:00,2580.0
2020-05-05 18:40:20+00:00,3640.0
2020-05-05 18:40:40+00:00,2450.0
2020-05-05 18:41:00+00:00,3650.0
2020-05-05 18:41:20+00:00,2410.0
2020-05-05 18:41:40+00:00,2580.0
2020-05-05 18:42:00+00:00,2450.0
2020-05-05 18:42:20+00:00,3620.0
2020-05-05 18:42:40+00:00,2340.0
2020-05-05 18:43:00+00:00,2400.0
2020-05-05 18:43:20+00:00,2420.0
2020-05-05 18:43:40+00:00,3770.0
2020-05-05 18:44:00+00:00,3670.0
2020-05-05 18:44:20+00:00,1190.0
2020-05-05 18:44:40+00:00,2550.0
2020-05-05 18:45:00+00:00,3770.0
2020-05-05 18:45:20+00:00,3660.0
2020-05-05 18:45:40+00:00,1100.0
2020-05-05 18:46:00+00:00,3710.0
2020-05-05 18:46:20+00:00,2610.0
2020-05-05 18:46:40+00:00,3670.0
2020-05-05 18:47:00+00:00,2500.0
2020-05-05 18:47:20+00:00,2340.0
2020-05-05 18:47:40+00:00,2520.0
2020-05-05 18:48:00+00:00,3610.0
2020-05-05 18:48:20+00:00,2380.0
2020-05-05 18:48:40+00:00,3560.0
2020-05-05 18:49:00+00:00,2340.0
2020-05-05 18:49:20+00:00,2480.0
2020-05-05 18:49:40+00:00,2390.0
2020-05-05 18:50:00+00:00,3720.0
2020-05-05 18:50:20+00:00,2370.0
2020-05-05 18:50:40+00:00,2380.0
2020-05-05 18:51:00+00:00,2440.0
2020-05-05 18:51:20+00:00,3700.0
2020-05-05 18:51:40+00:00,3670.0
2020-05-05 18:52:00+00:00,1150.0
2020-05-05 18:52:20+00:00,2480.0
2020-05-05 18:52:40+00:00,3770.0
2020-05-05 18:53:00+00:00,3650.0
2020-05-05 18:53:20+00:00,1180.0
2020-05-05 18:53:40+00:00,3710.0
2020-05-05 18:54:00+00:00,2500.0
2020-05-05 18:54:20+00:00,3710.0
2020-05-05 18:54:40+00:00,2370.0
2020-05-05 18:55:00+00:00,2400.0
2020-05-05 18:55:20+00:00,3630.0
2020-05-05 18:55:40+00:00,1270.0
2020-05-05 18:56:00+00:00,3630.0
2020-05-05 18:56:20+00:00,2260.0
2020-05-05 18:56:40+00:00,3720.0
2020-05-05 18:57:00+00:00,1310.0
2020-05-05 18:57:20+00:00,3660.0
2020-05-05 18:57:40+00:00,3630.0
2020-05-05 18:58:00+00:00,2320.0
2020-05-05 18:58:20+00:00,2510.0
2020-05-05 18:58:40+00:00,2630.0
2020-05-05 18:59:00+00:00,3620.0
2020-05-05 18:59:20+00:00,2410.0
2020-05-05 18:59:40+00:00,2560.0
2020-05-05 19:00:00+00:00,3640.0
2020-05-05 19:00:20+00:00,2560.0
2020-05-05 19:00:40+00:00,2410.0
2020-05-05 19:01:00+00:00,2460.0
2020-05-05 19:01:20+00:00,3280.0
2020-05-05 19:01:40+00:00,2450.0
2020-05-05 19:02:00+00:00,2430.0
2020-05-05 19:02:20+00:00,2320.0
2020-05-05 19:02:40+00:00,3640.0
2020-05-05 19:03:00+00:00,3640.0
2020-05-05 19:03:20+00:00,1230.0
2020-05-05 19:03:40+00:00,3750.0
2020-05-05 19:04:00+00:00,2390.0
2020-05-05 19:04:20+00:00,3670.0
2020-05-05 19:04:40+00:00,2480.0
