Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Italy,North Italy,IT-NO,301.77,389.57,35.44,31.12,entsoe.eu,false,
2021-01-01 01:00:00,Italy,North Italy,IT-NO,300.59,387.45,36.73,33.69,entsoe.eu,false,
2021-01-01 02:00:00,Italy,North Italy,IT-NO,292.22,377.49,38.46,34.18,entsoe.eu,false,
2021-01-01 03:00:00,Italy,North Italy,IT-NO,293.78,380.06,37.49,32.36,entsoe.eu,false,
2021-01-01 04:00:00,Italy,North Italy,IT-NO,305.37,394.17,35.02,32.22,entsoe.eu,false,
2021-01-01 05:00:00,Italy,North Italy,IT-NO,298.48,385.02,36.82,32.39,entsoe.eu,false,
2021-01-01 06:00:00,Italy,North Italy,IT-NO,272.04,351.39,43.13,33.72,entsoe.eu,false,
2021-01-01 07:00:00,Italy,North Italy,IT-NO,261.79,338.2,45.84,39.04,entsoe.eu,false,
2021-01-01 08:00:00,Italy,North Italy,IT-NO,268.07,346.94,43.54,38.52,entsoe.eu,false,
2021-01-01 09:00:00,Italy,North Italy,IT-NO,276.18,357.42,41.01,36.34,entsoe.eu,false,
2021-01-01 10:00:00,Italy,North Italy,IT-NO,291.95,377.14,37.06,33.96,entsoe.eu,false,
2021-01-01 11:00:00,Italy,North Italy,IT-NO,286.13,368.3,39.35,37.46,entsoe.eu,false,
2021-01-01 12:00:00,Italy,North Italy,IT-NO,282.04,363.24,40.73,37.89,entsoe.eu,false,
2021-01-01 13:00:00,Italy,North Italy,IT-NO,279.73,362.09,40.25,35.14,entsoe.eu,false,
2021-01-01 14:00:00,Italy,North Italy,IT-NO,286.83,371.52,37.52,31,entsoe.eu,false,
2021-01-01 15:00:00,Italy,North Italy,IT-NO,272.92,353.6,41.04,32.54,entsoe.eu,false,
2021-01-01 16:00:00,Italy,North Italy,IT-NO,243.71,316.18,47.76,38.42,entsoe.eu,false,
2021-01-01 17:00:00,Italy,North Italy,IT-NO,231.09,298.57,51.88,41.41,entsoe.eu,false,
2021-01-01 18:00:00,Italy,North Italy,IT-NO,236.43,304.75,51.18,40.78,entsoe.eu,false,
2021-01-01 19:00:00,Italy,North Italy,IT-NO,238.28,306.87,51.19,38.06,entsoe.eu,false,
2021-01-01 20:00:00,Italy,North Italy,IT-NO,258.23,331.29,47.04,36.02,entsoe.eu,false,
2021-01-01 21:00:00,Italy,North Italy,IT-NO,281.34,363.3,40.23,34.19,entsoe.eu,false,
2021-01-01 22:00:00,Italy,North Italy,IT-NO,287.52,370.41,39.99,36.53,entsoe.eu,false,
2021-01-01 23:00:00,Italy,North Italy,IT-NO,310.99,398.95,35.45,33.96,entsoe.eu,false,
2021-01-02 00:00:00,Italy,North Italy,IT-NO,303.82,388.91,38.32,36.54,entsoe.eu,false,
2021-01-02 01:00:00,Italy,North Italy,IT-NO,306.78,393.24,37.24,35.67,entsoe.eu,false,
2021-01-02 02:00:00,Italy,North Italy,IT-NO,305.42,391.66,37.29,35.63,entsoe.eu,false,
2021-01-02 03:00:00,Italy,North Italy,IT-NO,302.2,387.92,37.8,36.07,entsoe.eu,false,
2021-01-02 04:00:00,Italy,North Italy,IT-NO,307.24,393.92,36.48,34.7,entsoe.eu,false,
2021-01-02 05:00:00,Italy,North Italy,IT-NO,291.18,373.34,39.8,33.34,entsoe.eu,false,
2021-01-02 06:00:00,Italy,North Italy,IT-NO,267.08,342.74,45.73,35.85,entsoe.eu,false,
2021-01-02 07:00:00,Italy,North Italy,IT-NO,254.22,326.8,48.25,38.15,entsoe.eu,false,
2021-01-02 08:00:00,Italy,North Italy,IT-NO,247.1,317.86,49.98,40.14,entsoe.eu,false,
2021-01-02 09:00:00,Italy,North Italy,IT-NO,242.72,312.89,50.57,41.18,entsoe.eu,false,
2021-01-02 10:00:00,Italy,North Italy,IT-NO,251.66,324.12,48.24,39.64,entsoe.eu,false,
2021-01-02 11:00:00,Italy,North Italy,IT-NO,259.34,334.12,46.05,39.66,entsoe.eu,false,
2021-01-02 12:00:00,Italy,North Italy,IT-NO,259.86,335.42,45.64,37.49,entsoe.eu,false,
2021-01-02 13:00:00,Italy,North Italy,IT-NO,253.24,327.1,47.21,37.38,entsoe.eu,false,
2021-01-02 14:00:00,Italy,North Italy,IT-NO,254.13,327.65,46.69,34.35,entsoe.eu,false,
2021-01-02 15:00:00,Italy,North Italy,IT-NO,248.2,317.71,49.41,37.49,entsoe.eu,false,
2021-01-02 16:00:00,Italy,North Italy,IT-NO,278.6,340.66,51.61,47.11,entsoe.eu,false,
2021-01-02 17:00:00,Italy,North Italy,IT-NO,261.77,321.19,54.51,49.14,entsoe.eu,false,
2021-01-02 18:00:00,Italy,North Italy,IT-NO,245.6,306.03,55.38,46.36,entsoe.eu,false,
2021-01-02 19:00:00,Italy,North Italy,IT-NO,245.46,312.39,51.74,39.92,entsoe.eu,false,
2021-01-02 20:00:00,Italy,North Italy,IT-NO,272.65,348.28,44.44,35.44,entsoe.eu,false,
2021-01-02 21:00:00,Italy,North Italy,IT-NO,295.21,378.07,38.27,32.7,entsoe.eu,false,
2021-01-02 22:00:00,Italy,North Italy,IT-NO,301.69,386.35,36.73,34.05,entsoe.eu,false,
2021-01-02 23:00:00,Italy,North Italy,IT-NO,301.24,386.8,36.32,33.16,entsoe.eu,false,
2021-01-03 00:00:00,Italy,North Italy,IT-NO,293.12,376.71,38.9,36.63,entsoe.eu,false,
2021-01-03 01:00:00,Italy,North Italy,IT-NO,288.86,371.07,40.6,38.21,entsoe.eu,false,
2021-01-03 02:00:00,Italy,North Italy,IT-NO,298.67,383.35,38.43,36.33,entsoe.eu,false,
2021-01-03 03:00:00,Italy,North Italy,IT-NO,303.74,389.51,37.28,35.3,entsoe.eu,false,
2021-01-03 04:00:00,Italy,North Italy,IT-NO,305.63,391.35,36.98,34.89,entsoe.eu,false,
2021-01-03 05:00:00,Italy,North Italy,IT-NO,297.86,381.44,38.89,35.61,entsoe.eu,false,
2021-01-03 06:00:00,Italy,North Italy,IT-NO,269.16,346.12,45.45,37.85,entsoe.eu,false,
2021-01-03 07:00:00,Italy,North Italy,IT-NO,253.61,326.46,49.27,40.64,entsoe.eu,false,
2021-01-03 08:00:00,Italy,North Italy,IT-NO,253.57,327.9,47.78,40.51,entsoe.eu,false,
2021-01-03 09:00:00,Italy,North Italy,IT-NO,252.51,328.78,46.55,41.71,entsoe.eu,false,
2021-01-03 10:00:00,Italy,North Italy,IT-NO,258.89,337.33,44.53,41.54,entsoe.eu,false,
2021-01-03 11:00:00,Italy,North Italy,IT-NO,266.86,347.22,42.65,40.84,entsoe.eu,false,
2021-01-03 12:00:00,Italy,North Italy,IT-NO,273.66,354.82,41.68,39.37,entsoe.eu,false,
2021-01-03 13:00:00,Italy,North Italy,IT-NO,257.89,334.21,46.07,40.1,entsoe.eu,false,
2021-01-03 14:00:00,Italy,North Italy,IT-NO,273.69,352.92,42.61,35.43,entsoe.eu,false,
2021-01-03 15:00:00,Italy,North Italy,IT-NO,264.11,340.56,44.82,36.98,entsoe.eu,false,
2021-01-03 16:00:00,Italy,North Italy,IT-NO,253.05,325.09,48.08,37.87,entsoe.eu,false,
2021-01-03 17:00:00,Italy,North Italy,IT-NO,247.51,315.42,51.37,42.33,entsoe.eu,false,
2021-01-03 18:00:00,Italy,North Italy,IT-NO,270.73,335.87,51.17,45.32,entsoe.eu,false,
2021-01-03 19:00:00,Italy,North Italy,IT-NO,267.71,336.64,48.96,42.76,entsoe.eu,false,
2021-01-03 20:00:00,Italy,North Italy,IT-NO,259.02,333.04,46.73,38.6,entsoe.eu,false,
2021-01-03 21:00:00,Italy,North Italy,IT-NO,287.58,369.41,39.89,35.81,entsoe.eu,false,
2021-01-03 22:00:00,Italy,North Italy,IT-NO,303.39,389.95,35.48,33.87,entsoe.eu,false,
2021-01-03 23:00:00,Italy,North Italy,IT-NO,310.29,399.27,33.48,31.56,entsoe.eu,false,
2021-01-04 00:00:00,Italy,North Italy,IT-NO,315.2,404.11,32.99,30.9,entsoe.eu,false,
2021-01-04 01:00:00,Italy,North Italy,IT-NO,322.37,411.74,32.42,30.2,entsoe.eu,false,
2021-01-04 02:00:00,Italy,North Italy,IT-NO,310.68,396.51,35.79,32.12,entsoe.eu,false,
2021-01-04 03:00:00,Italy,North Italy,IT-NO,314.03,400.63,35.29,32.34,entsoe.eu,false,
2021-01-04 04:00:00,Italy,North Italy,IT-NO,309.38,395.5,35.85,31.98,entsoe.eu,false,
2021-01-04 05:00:00,Italy,North Italy,IT-NO,284.17,363.36,41.38,34.4,entsoe.eu,false,
2021-01-04 06:00:00,Italy,North Italy,IT-NO,304.42,382.83,39.57,35.49,entsoe.eu,false,
2021-01-04 07:00:00,Italy,North Italy,IT-NO,275.37,350.64,43.23,38.23,entsoe.eu,false,
2021-01-04 08:00:00,Italy,North Italy,IT-NO,283.02,353.76,45.09,42.79,entsoe.eu,false,
2021-01-04 09:00:00,Italy,North Italy,IT-NO,291.96,366.55,42.03,40.09,entsoe.eu,false,
2021-01-04 10:00:00,Italy,North Italy,IT-NO,296.04,374.61,39.3,37.67,entsoe.eu,false,
2021-01-04 11:00:00,Italy,North Italy,IT-NO,294.63,373.15,39.27,37.61,entsoe.eu,false,
2021-01-04 12:00:00,Italy,North Italy,IT-NO,296.29,375.56,38.56,37.01,entsoe.eu,false,
2021-01-04 13:00:00,Italy,North Italy,IT-NO,291.58,372.05,38.32,34.39,entsoe.eu,false,
2021-01-04 14:00:00,Italy,North Italy,IT-NO,292.43,371.94,38.69,34.72,entsoe.eu,false,
2021-01-04 15:00:00,Italy,North Italy,IT-NO,289.83,366.36,40.83,35.69,entsoe.eu,false,
2021-01-04 16:00:00,Italy,North Italy,IT-NO,283.45,359,41.91,37.02,entsoe.eu,false,
2021-01-04 17:00:00,Italy,North Italy,IT-NO,284.32,358.62,42.54,39.15,entsoe.eu,false,
2021-01-04 18:00:00,Italy,North Italy,IT-NO,285.19,361.9,41,37.18,entsoe.eu,false,
2021-01-04 19:00:00,Italy,North Italy,IT-NO,296.13,376.09,38.06,35.27,entsoe.eu,false,
2021-01-04 20:00:00,Italy,North Italy,IT-NO,304.62,389.04,35.21,31.19,entsoe.eu,false,
2021-01-04 21:00:00,Italy,North Italy,IT-NO,314.99,402.58,32.58,29.52,entsoe.eu,false,
2021-01-04 22:00:00,Italy,North Italy,IT-NO,323.86,414.1,30.52,28.13,entsoe.eu,false,
2021-01-04 23:00:00,Italy,North Italy,IT-NO,337.76,431.38,27.63,26.1,entsoe.eu,false,
2021-01-05 00:00:00,Italy,North Italy,IT-NO,336.9,429.63,28.62,26.9,entsoe.eu,false,
2021-01-05 01:00:00,Italy,North Italy,IT-NO,335.7,427.57,29.41,27.65,entsoe.eu,false,
2021-01-05 02:00:00,Italy,North Italy,IT-NO,333.97,425.12,29.98,28.09,entsoe.eu,false,
2021-01-05 03:00:00,Italy,North Italy,IT-NO,337.7,430.27,28.66,26.98,entsoe.eu,false,
2021-01-05 04:00:00,Italy,North Italy,IT-NO,331.34,421.81,30.38,27.56,entsoe.eu,false,
2021-01-05 05:00:00,Italy,North Italy,IT-NO,332.23,423.2,29.37,26.66,entsoe.eu,false,
2021-01-05 06:00:00,Italy,North Italy,IT-NO,322.37,409.57,31.95,29.73,entsoe.eu,false,
2021-01-05 07:00:00,Italy,North Italy,IT-NO,302.18,384.46,36.27,33.79,entsoe.eu,false,
2021-01-05 08:00:00,Italy,North Italy,IT-NO,297.96,377.59,38.2,35.97,entsoe.eu,false,
2021-01-05 09:00:00,Italy,North Italy,IT-NO,297.83,377.63,37.94,35.92,entsoe.eu,false,
2021-01-05 10:00:00,Italy,North Italy,IT-NO,294.3,374.3,38.08,35.71,entsoe.eu,false,
2021-01-05 11:00:00,Italy,North Italy,IT-NO,299.51,379.36,37.84,36.34,entsoe.eu,false,
2021-01-05 12:00:00,Italy,North Italy,IT-NO,305.37,388.61,35.38,34.02,entsoe.eu,false,
2021-01-05 13:00:00,Italy,North Italy,IT-NO,300.42,384.94,34.88,32.14,entsoe.eu,false,
2021-01-05 14:00:00,Italy,North Italy,IT-NO,302.27,385.11,35.75,33.13,entsoe.eu,false,
2021-01-05 15:00:00,Italy,North Italy,IT-NO,298.56,381.31,35.98,33.02,entsoe.eu,false,
2021-01-05 16:00:00,Italy,North Italy,IT-NO,291.08,369.39,39.13,36.84,entsoe.eu,false,
2021-01-05 17:00:00,Italy,North Italy,IT-NO,289.92,368.87,38.84,36.29,entsoe.eu,false,
2021-01-05 18:00:00,Italy,North Italy,IT-NO,294.37,374.95,37.81,34.91,entsoe.eu,false,
2021-01-05 19:00:00,Italy,North Italy,IT-NO,307.15,391.26,34.79,33.19,entsoe.eu,false,
2021-01-05 20:00:00,Italy,North Italy,IT-NO,315.75,401.91,33.24,31.09,entsoe.eu,false,
2021-01-05 21:00:00,Italy,North Italy,IT-NO,326.41,416.85,29.93,27.96,entsoe.eu,false,
2021-01-05 22:00:00,Italy,North Italy,IT-NO,323.78,414.32,30.33,28.89,entsoe.eu,false,
2021-01-05 23:00:00,Italy,North Italy,IT-NO,327.04,418.57,29.75,28.52,entsoe.eu,false,
2021-01-06 00:00:00,Italy,North Italy,IT-NO,327,418.51,29.67,28.5,entsoe.eu,false,
2021-01-06 01:00:00,Italy,North Italy,IT-NO,329.62,421.56,29.36,28.17,entsoe.eu,false,
2021-01-06 02:00:00,Italy,North Italy,IT-NO,332.01,424.31,29.12,27.96,entsoe.eu,false,
2021-01-06 03:00:00,Italy,North Italy,IT-NO,340.98,435.24,27.01,25.81,entsoe.eu,false,
2021-01-06 04:00:00,Italy,North Italy,IT-NO,344.82,439.91,26.24,25.2,entsoe.eu,false,
2021-01-06 05:00:00,Italy,North Italy,IT-NO,340.05,434.66,26.39,25.45,entsoe.eu,false,
2021-01-06 06:00:00,Italy,North Italy,IT-NO,332.8,426.03,27.88,27.07,entsoe.eu,false,
2021-01-06 07:00:00,Italy,North Italy,IT-NO,326.1,417.24,29.64,28.73,entsoe.eu,false,
2021-01-06 08:00:00,Italy,North Italy,IT-NO,318.4,408.44,31.15,30.51,entsoe.eu,false,
2021-01-06 09:00:00,Italy,North Italy,IT-NO,312.37,402.59,31.64,31.26,entsoe.eu,false,
2021-01-06 10:00:00,Italy,North Italy,IT-NO,312.77,401.92,32.11,31.8,entsoe.eu,false,
2021-01-06 11:00:00,Italy,North Italy,IT-NO,311.05,396.08,34.66,34.03,entsoe.eu,false,
2021-01-06 12:00:00,Italy,North Italy,IT-NO,309.41,393.47,35.39,34.78,entsoe.eu,false,
2021-01-06 13:00:00,Italy,North Italy,IT-NO,311.21,400.64,31.7,31.05,entsoe.eu,false,
2021-01-06 14:00:00,Italy,North Italy,IT-NO,322.08,412.88,29.56,28.74,entsoe.eu,false,
2021-01-06 15:00:00,Italy,North Italy,IT-NO,315.2,401.68,32.82,32.36,entsoe.eu,false,
2021-01-06 16:00:00,Italy,North Italy,IT-NO,302.18,384.05,36.34,35.09,entsoe.eu,false,
2021-01-06 17:00:00,Italy,North Italy,IT-NO,300.22,382.07,36.43,35.13,entsoe.eu,false,
2021-01-06 18:00:00,Italy,North Italy,IT-NO,299.15,380.69,36.67,34.91,entsoe.eu,false,
2021-01-06 19:00:00,Italy,North Italy,IT-NO,313.03,398.94,33.07,31.56,entsoe.eu,false,
2021-01-06 20:00:00,Italy,North Italy,IT-NO,325.95,414.46,30.57,29.19,entsoe.eu,false,
2021-01-06 21:00:00,Italy,North Italy,IT-NO,337.55,429.32,27.92,26.5,entsoe.eu,false,
2021-01-06 22:00:00,Italy,North Italy,IT-NO,341.22,435.21,26.41,24.97,entsoe.eu,false,
2021-01-06 23:00:00,Italy,North Italy,IT-NO,336.41,429.6,28.38,26.85,entsoe.eu,false,
2021-01-07 00:00:00,Italy,North Italy,IT-NO,329.77,420.98,30.54,28.24,entsoe.eu,false,
2021-01-07 01:00:00,Italy,North Italy,IT-NO,331.06,422.09,30.85,28.11,entsoe.eu,false,
2021-01-07 02:00:00,Italy,North Italy,IT-NO,334.51,426.08,30.27,27.71,entsoe.eu,false,
2021-01-07 03:00:00,Italy,North Italy,IT-NO,326.11,414.95,32.98,29.36,entsoe.eu,false,
2021-01-07 04:00:00,Italy,North Italy,IT-NO,323.77,412.22,32.79,28.66,entsoe.eu,false,
2021-01-07 05:00:00,Italy,North Italy,IT-NO,328.74,419.41,30.36,26.5,entsoe.eu,false,
2021-01-07 06:00:00,Italy,North Italy,IT-NO,322.67,410.2,32.1,29,entsoe.eu,false,
2021-01-07 07:00:00,Italy,North Italy,IT-NO,300.48,380.93,37.47,34.39,entsoe.eu,false,
2021-01-07 08:00:00,Italy,North Italy,IT-NO,295.45,372.85,39.58,36.91,entsoe.eu,false,
2021-01-07 09:00:00,Italy,North Italy,IT-NO,289.76,369.23,38.91,36.16,entsoe.eu,false,
2021-01-07 10:00:00,Italy,North Italy,IT-NO,291,370.53,38.75,36.17,entsoe.eu,false,
2021-01-07 11:00:00,Italy,North Italy,IT-NO,296.52,380.63,35.55,33.18,entsoe.eu,false,
2021-01-07 12:00:00,Italy,North Italy,IT-NO,303.6,389.2,34.12,31.93,entsoe.eu,false,
2021-01-07 13:00:00,Italy,North Italy,IT-NO,298.97,382.93,35.48,32.4,entsoe.eu,false,
2021-01-07 14:00:00,Italy,North Italy,IT-NO,303.06,387.05,35.12,31.8,entsoe.eu,false,
2021-01-07 15:00:00,Italy,North Italy,IT-NO,306.02,388.62,35.63,33.1,entsoe.eu,false,
2021-01-07 16:00:00,Italy,North Italy,IT-NO,313.45,393.33,36.56,35.15,entsoe.eu,false,
2021-01-07 17:00:00,Italy,North Italy,IT-NO,315.01,398.21,34.28,32.74,entsoe.eu,false,
2021-01-07 18:00:00,Italy,North Italy,IT-NO,309.78,394.25,34,31.55,entsoe.eu,false,
2021-01-07 19:00:00,Italy,North Italy,IT-NO,307.28,391.26,34.98,31.64,entsoe.eu,false,
2021-01-07 20:00:00,Italy,North Italy,IT-NO,319.9,406.93,32.61,29.26,entsoe.eu,false,
2021-01-07 21:00:00,Italy,North Italy,IT-NO,329.3,419.62,30.08,26.95,entsoe.eu,false,
2021-01-07 22:00:00,Italy,North Italy,IT-NO,336.48,428.49,28.72,25.63,entsoe.eu,false,
2021-01-07 23:00:00,Italy,North Italy,IT-NO,331.73,423.36,29.71,25.97,entsoe.eu,false,
2021-01-08 00:00:00,Italy,North Italy,IT-NO,330.37,422.01,29.94,25.9,entsoe.eu,false,
2021-01-08 01:00:00,Italy,North Italy,IT-NO,335.4,428.04,29,24.7,entsoe.eu,false,
2021-01-08 02:00:00,Italy,North Italy,IT-NO,337.04,429.74,29.03,24.23,entsoe.eu,false,
2021-01-08 03:00:00,Italy,North Italy,IT-NO,331.65,422.94,30.59,25.19,entsoe.eu,false,
2021-01-08 04:00:00,Italy,North Italy,IT-NO,329.64,421.1,30.41,25.32,entsoe.eu,false,
2021-01-08 05:00:00,Italy,North Italy,IT-NO,321.69,411.16,31.62,27.75,entsoe.eu,false,
2021-01-08 06:00:00,Italy,North Italy,IT-NO,318.14,404.23,32.99,30.12,entsoe.eu,false,
2021-01-08 07:00:00,Italy,North Italy,IT-NO,318.86,400.47,35.27,32.81,entsoe.eu,false,
2021-01-08 08:00:00,Italy,North Italy,IT-NO,311.51,393.06,35.87,33.67,entsoe.eu,false,
2021-01-08 09:00:00,Italy,North Italy,IT-NO,310.74,390.84,36.98,34.98,entsoe.eu,false,
2021-01-08 10:00:00,Italy,North Italy,IT-NO,303.46,386.69,35.72,33.45,entsoe.eu,false,
2021-01-08 11:00:00,Italy,North Italy,IT-NO,306.15,392.66,33.81,33.04,entsoe.eu,false,
2021-01-08 12:00:00,Italy,North Italy,IT-NO,298.27,383.81,35.3,33.96,entsoe.eu,false,
2021-01-08 13:00:00,Italy,North Italy,IT-NO,306.7,394.69,32.84,31.79,entsoe.eu,false,
2021-01-08 14:00:00,Italy,North Italy,IT-NO,309,395.25,33.36,30.74,entsoe.eu,false,
2021-01-08 15:00:00,Italy,North Italy,IT-NO,306.48,392.01,34.13,31.19,entsoe.eu,false,
2021-01-08 16:00:00,Italy,North Italy,IT-NO,306.29,391.27,34.24,31.68,entsoe.eu,false,
2021-01-08 17:00:00,Italy,North Italy,IT-NO,313.19,398.36,33.48,31.31,entsoe.eu,false,
2021-01-08 18:00:00,Italy,North Italy,IT-NO,315.03,402.07,32.29,29.91,entsoe.eu,false,
2021-01-08 19:00:00,Italy,North Italy,IT-NO,317.21,404.61,32.45,29.69,entsoe.eu,false,
2021-01-08 20:00:00,Italy,North Italy,IT-NO,324.79,412.78,31.75,28.7,entsoe.eu,false,
2021-01-08 21:00:00,Italy,North Italy,IT-NO,331.06,422.41,29.51,26.76,entsoe.eu,false,
2021-01-08 22:00:00,Italy,North Italy,IT-NO,329.36,420.26,30.19,27.31,entsoe.eu,false,
2021-01-08 23:00:00,Italy,North Italy,IT-NO,318.87,406.59,33.47,29.19,entsoe.eu,false,
2021-01-09 00:00:00,Italy,North Italy,IT-NO,316.85,404.3,34.46,30.06,entsoe.eu,false,
2021-01-09 01:00:00,Italy,North Italy,IT-NO,309.41,394.5,37.14,31.93,entsoe.eu,false,
2021-01-09 02:00:00,Italy,North Italy,IT-NO,308.73,392.27,38.61,32.33,entsoe.eu,false,
2021-01-09 03:00:00,Italy,North Italy,IT-NO,313,397.82,37.27,31.17,entsoe.eu,false,
2021-01-09 04:00:00,Italy,North Italy,IT-NO,317.57,403.02,36.14,29.97,entsoe.eu,false,
2021-01-09 05:00:00,Italy,North Italy,IT-NO,324.18,411.72,33.98,27.61,entsoe.eu,false,
2021-01-09 06:00:00,Italy,North Italy,IT-NO,313.48,397.69,36.76,28.35,entsoe.eu,false,
2021-01-09 07:00:00,Italy,North Italy,IT-NO,319.5,406.51,33.71,29.1,entsoe.eu,false,
2021-01-09 08:00:00,Italy,North Italy,IT-NO,296.34,378.99,37.71,34.31,entsoe.eu,false,
2021-01-09 09:00:00,Italy,North Italy,IT-NO,292.55,374.75,37.98,35.05,entsoe.eu,false,
2021-01-09 10:00:00,Italy,North Italy,IT-NO,289.9,372.29,38.08,34.56,entsoe.eu,false,
2021-01-09 11:00:00,Italy,North Italy,IT-NO,300.89,384.57,36.16,33.99,entsoe.eu,false,
2021-01-09 12:00:00,Italy,North Italy,IT-NO,314.98,401.96,33.21,31.01,entsoe.eu,false,
2021-01-09 13:00:00,Italy,North Italy,IT-NO,320.2,408.2,32.27,28.61,entsoe.eu,false,
2021-01-09 14:00:00,Italy,North Italy,IT-NO,326.01,415.82,30.43,26.76,entsoe.eu,false,
2021-01-09 15:00:00,Italy,North Italy,IT-NO,306.29,391.51,34.72,29.43,entsoe.eu,false,
2021-01-09 16:00:00,Italy,North Italy,IT-NO,281.7,360.41,40.59,34.16,entsoe.eu,false,
2021-01-09 17:00:00,Italy,North Italy,IT-NO,287.82,365.29,40.77,37.25,entsoe.eu,false,
2021-01-09 18:00:00,Italy,North Italy,IT-NO,280.84,357.98,41.78,35.95,entsoe.eu,false,
2021-01-09 19:00:00,Italy,North Italy,IT-NO,303.64,386.11,36.94,31.95,entsoe.eu,false,
2021-01-09 20:00:00,Italy,North Italy,IT-NO,300.67,380.89,39.52,30.36,entsoe.eu,false,
2021-01-09 21:00:00,Italy,North Italy,IT-NO,306.32,389.32,37.84,29.17,entsoe.eu,false,
2021-01-09 22:00:00,Italy,North Italy,IT-NO,317.4,404.48,34.6,28.35,entsoe.eu,false,
2021-01-09 23:00:00,Italy,North Italy,IT-NO,333.84,425.78,30.07,26.24,entsoe.eu,false,
2021-01-10 00:00:00,Italy,North Italy,IT-NO,336.39,429.13,29.5,26.82,entsoe.eu,false,
2021-01-10 01:00:00,Italy,North Italy,IT-NO,332.42,424.32,30.59,27.91,entsoe.eu,false,
2021-01-10 02:00:00,Italy,North Italy,IT-NO,323.81,413.52,33.19,29.08,entsoe.eu,false,
2021-01-10 03:00:00,Italy,North Italy,IT-NO,323.33,413.26,33.04,28.42,entsoe.eu,false,
2021-01-10 04:00:00,Italy,North Italy,IT-NO,327.75,418.58,32.05,28.36,entsoe.eu,false,
2021-01-10 05:00:00,Italy,North Italy,IT-NO,331.94,423.9,30.89,26.89,entsoe.eu,false,
2021-01-10 06:00:00,Italy,North Italy,IT-NO,334.83,427.7,29.96,26.34,entsoe.eu,false,
2021-01-10 07:00:00,Italy,North Italy,IT-NO,319.18,407.42,33.92,29.21,entsoe.eu,false,
2021-01-10 08:00:00,Italy,North Italy,IT-NO,315.78,403.72,33.86,29.35,entsoe.eu,false,
2021-01-10 09:00:00,Italy,North Italy,IT-NO,318.7,408.31,31.81,28.44,entsoe.eu,false,
2021-01-10 10:00:00,Italy,North Italy,IT-NO,316.91,406.23,31.94,28.31,entsoe.eu,false,
2021-01-10 11:00:00,Italy,North Italy,IT-NO,315.52,401.09,34.17,30.88,entsoe.eu,false,
2021-01-10 12:00:00,Italy,North Italy,IT-NO,317.8,403.22,34.27,31.53,entsoe.eu,false,
2021-01-10 13:00:00,Italy,North Italy,IT-NO,316,403.84,33.51,28.94,entsoe.eu,false,
2021-01-10 14:00:00,Italy,North Italy,IT-NO,326.94,417.85,30.79,25.42,entsoe.eu,false,
2021-01-10 15:00:00,Italy,North Italy,IT-NO,343.85,439.91,25.46,23.52,entsoe.eu,false,
2021-01-10 16:00:00,Italy,North Italy,IT-NO,309.73,395.67,34.68,29.76,entsoe.eu,false,
2021-01-10 17:00:00,Italy,North Italy,IT-NO,313.31,398.92,34.3,31.43,entsoe.eu,false,
2021-01-10 18:00:00,Italy,North Italy,IT-NO,319.5,406.4,32.77,30.63,entsoe.eu,false,
2021-01-10 19:00:00,Italy,North Italy,IT-NO,327.81,417.6,30.58,27.82,entsoe.eu,false,
2021-01-10 20:00:00,Italy,North Italy,IT-NO,342.6,436.36,27.07,25.05,entsoe.eu,false,
2021-01-10 21:00:00,Italy,North Italy,IT-NO,346.54,442.26,25.47,24.08,entsoe.eu,false,
2021-01-10 22:00:00,Italy,North Italy,IT-NO,342.54,438.48,25.89,24.95,entsoe.eu,false,
2021-01-10 23:00:00,Italy,North Italy,IT-NO,344.09,440.45,25.93,24.64,entsoe.eu,false,
2021-01-11 00:00:00,Italy,North Italy,IT-NO,337.75,432.35,27.76,26.49,entsoe.eu,false,
2021-01-11 01:00:00,Italy,North Italy,IT-NO,340.75,436.22,27.28,26.08,entsoe.eu,false,
2021-01-11 02:00:00,Italy,North Italy,IT-NO,341.44,436.41,27.74,26.36,entsoe.eu,false,
2021-01-11 03:00:00,Italy,North Italy,IT-NO,347.94,444.38,26.06,24.73,entsoe.eu,false,
2021-01-11 04:00:00,Italy,North Italy,IT-NO,359.24,459.62,21.84,20.93,entsoe.eu,false,
2021-01-11 05:00:00,Italy,North Italy,IT-NO,350.2,446.87,24.38,21.78,entsoe.eu,false,
2021-01-11 06:00:00,Italy,North Italy,IT-NO,336.68,427.25,28.58,26.47,entsoe.eu,false,
2021-01-11 07:00:00,Italy,North Italy,IT-NO,319.68,404.17,33.47,30.78,entsoe.eu,false,
2021-01-11 08:00:00,Italy,North Italy,IT-NO,308.08,389.6,36.22,33.27,entsoe.eu,false,
2021-01-11 09:00:00,Italy,North Italy,IT-NO,300.83,382.5,36.88,33.68,entsoe.eu,false,
2021-01-11 10:00:00,Italy,North Italy,IT-NO,303.81,387.12,35.74,33.08,entsoe.eu,false,
2021-01-11 11:00:00,Italy,North Italy,IT-NO,311.79,399.06,32.85,31.13,entsoe.eu,false,
