time,load_w,renewables_w,grid_w,battery_w,generator_w,soc,curtailment_wh
2020-06-03 22:30:20+00:00,542010.0,400000.0,142010.0,0.0,0.0,0.14997878860017602,0.0
2020-06-03 22:30:40+00:00,583720.0,400000.0,183720.0,0.0,0.0,0.14997875388286386,0.0
2020-06-03 22:31:00+00:00,572080.0,400000.0,172080.0,0.0,0.0,0.14997871916555972,0.0
2020-06-03 22:31:20+00:00,577230.0,400000.0,177230.0,0.0,0.0,0.14997868444826362,0.0
2020-06-03 22:31:40+00:00,568930.0,400000.0,168930.0,0.0,0.0,0.14997864973097558,0.0
2020-06-03 22:32:00+00:00,569080.0,400000.0,169080.0,0.0,0.0,0.14997861501369558,0.0
2020-06-03 22:32:20+00:00,572860.0,400000.0,172860.0,0.0,0.0,0.14997858029642358,0.0
2020-06-03 22:32:40+00:00,544780.0,400000.0,144780.0,0.0,0.0,0.14997854557915963,0.0
2020-06-03 22:33:00+00:00,529360.0,400000.0,129360.00000000001,0.0,0.0,0.1499785108619037,0.0
2020-06-03 22:33:20+00:00,553550.0,400000.0,153550.0,0.0,0.0,0.14997847614465581,0.0
2020-06-03 22:33:40+00:00,549650.0,400000.0,149650.0,0.0,0.0,0.14997844142741598,0.0
2020-06-03 22:34:00+00:00,592180.0,400000.0,192180.0,0.0,0.0,0.1499784067101842,0.0
2020-06-03 22:34:20+00:00,592930.0,400000.0,192930.00000000003,0.0,0.0,0.14997837199296044,0.0
2020-06-03 22:34:40+00:00,526520.0,400000.0,126520.0,0.0,0.0,0.1499783372757447,0.0
2020-06-03 22:35:00+00:00,501430.0,400000.0,101430.0,0.0,0.0,0.14997830255853703,0.0
2020-06-03 22:35:20+00:00,530820.0,400000.0,130820.0,0.0,0.0,0.14997826784133736,0.0
2020-06-03 22:35:40+00:00,510850.0,400000.0,110850.0,0.0,0.0,0.1499782331241457,0.0
2020-06-03 22:36:00+00:00,547540.0,400000.0,147540.0,0.0,0.0,0.14997819840696214,0.0
2020-06-03 22:36:20+00:00,519680.0,400000.0,119680.0,0.0,0.0,0.1499781636897866,0.0
2020-06-03 22:36:40+00:00,588630.0,400000.0,188630.00000000003,0.0,0.0,0.14997812897261906,0.0
2020-06-03 22:37:00+00:00,578230.0,400000.0,178230.0,0.0,0.0,0.1499780942554596,0.0
2020-06-03 22:37:20+00:00,532130.0,400000.0,132130.0,0.0,0.0,0.14997805953830817,0.0
2020-06-03 22:37:40+00:00,517090.0,400000.0,117090.0,0.0,0.0,0.14997802482116476,0.0
2020-06-03 22:38:00+00:00,557290.0,400000.0,157290.0,0.0,0.0,0.1499779901040294,0.0
2020-06-03 22:38:20+00:00,531020.0,400000.0,131020.0,0.0,0.0,0.14997795538690206,0.0
2020-06-03 22:38:40+00:00,512900.0,400000.0,112900.0,0.0,0.0,0.14997792066978277,0.0
2020-06-03 22:39:00+00:00,474470.0,400000.0,74470.0,0.0,0.0,0.1499778859526715,0.0
2020-06-03 22:39:20+00:00,512730.0,400000.0,112730.0,0.0,0.0,0.14997785123556828,0.0
2020-06-03 22:39:40+00:00,490610.0,400000.0,90610.0,0.0,0.0,0.14997781651847308,0.0
2020-06-03 22:40:00+00:00,570920.0,400000.0,170920.0,0.0,0.0,0.14997778180138596,0.0
2020-06-03 22:40:20+00:00,565520.0,400000.0,165520.0,0.0,0.0,0.14997774708430683,0.0
2020-06-03 22:40:40+00:00,531670.0,400000.0,131670.0,0.0,0.0,0.14997771236723578,0.0
2020-06-03 22:41:00+00:00,498360.0,400000.0,98360.0,0.0,0.0,0.14997767765017275,0.0
2020-06-03 22:41:20+00:00,568530.0,400000.0,168530.0,0.0,0.0,0.14997764293311772,0.0
2020-06-03 22:41:40+00:00,554670.0,400000.0,154670.0,0.0,0.0,0.14997760821607076,0.0
2020-06-03 22:42:00+00:00,589770.0,400000.0,189770.0,0.0,0.0,0.14997757349903182,0.0
2020-06-03 22:42:20+00:00,575590.0,400000.0,175590.0,0.0,0.0,0.14997753878200093,0.0
2020-06-03 22:42:40+00:00,517360.0,400000.0,117360.0,0.0,0.0,0.14997750406497806,0.0
2020-06-03 22:43:00+00:00,478200.0,400000.0,78200.0,0.0,0.0,0.14997746934796324,0.0
2020-06-03 22:43:20+00:00,595740.0,400000.0,195740.00000000003,0.0,0.0,0.14997743463095647,0.0
2020-06-03 22:43:40+00:00,579770.0,400000.0,179770.0,0.0,0.0,0.14997739991395773,0.0
2020-06-03 22:44:00+00:00,528070.0,400000.0,128070.0,0.0,0.0,0.14997736519696703,0.0
2020-06-03 22:44:20+00:00,490640.0,400000.0,90640.0,0.0,0.0,0.14997733047998435,0.0
2020-06-03 22:44:40+00:00,599530.0,400000.0,199530.0,0.0,0.0,0.1499772957630097,0.0
2020-06-03 22:45:00+00:00,590360.0,400000.0,190360.0,0.0,0.0,0.1499772610460431,0.0
2020-06-03 22:45:20+00:00,600650.0,400000.0,200000.0,0.0,649.9999999999709,0.1499772263290845,0.0
2020-06-03 22:45:40+00:00,596970.0,400000.0,196970.0,0.0,0.0,0.149977191612134,0.0
2020-06-03 22:46:00+00:00,577570.0,400000.0,177570.0,0.0,0.0,0.1499771568951915,0.0
2020-06-03 22:46:20+00:00,571960.0,400000.0,171960.0,0.0,0.0,0.14997712217825704,0.0
2020-06-03 22:46:40+00:00,577720.0,400000.0,177720.0,0.0,0.0,0.14997708746133062,0.0
2020-06-03 22:47:00+00:00,568050.0,400000.0,168050.0,0.0,0.0,0.14997705274441225,0.0
2020-06-03 22:47:20+00:00,554820.0,400000.0,154820.0,0.0,0.0,0.14997701802750188,0.0
2020-06-03 22:47:40+00:00,546690.0,400000.0,146690.0,0.0,0.0,0.14997698331059958,0.0
2020-06-03 22:48:00+00:00,546490.0,400000.0,146490.0,0.0,0.0,0.14997694859370528,0.0
2020-06-03 22:48:20+00:00,543950.0,400000.0,143950.0,0.0,0.0,0.14997691387681905,0.0
2020-06-03 22:48:40+00:00,548930.0,400000.0,148930.0,0.0,0.0,0.14997687915994085,0.0
2020-06-03 22:49:00+00:00,526340.0,400000.0,126340.0,0.0,0.0,0.1499768444430707,0.0
2020-06-03 22:49:20+00:00,537360.0,400000.0,137360.0,0.0,0.0,0.14997680972620855,0.0
2020-06-03 22:49:40+00:00,510420.0,400000.0,110420.0,0.0,0.0,0.14997677500935447,0.0
2020-06-03 22:50:00+00:00,562260.0,400000.0,162260.0,0.0,0.0,0.14997674029250843,0.0
2020-06-03 22:50:20+00:00,526700.0,400000.0,126700.0,0.0,0.0,0.1499767055756704,0.0
2020-06-03 22:50:40+00:00,521310.0,400000.0,121310.0,0.0,0.0,0.1499766708588404,0.0
2020-06-03 22:51:00+00:00,485570.0,400000.0,85570.0,0.0,0.0,0.14997663614201845,0.0
2020-06-03 22:51:20+00:00,534070.0,400000.0,134070.0,0.0,0.0,0.14997660142520453,0.0
2020-06-03 22:51:40+00:00,498230.0,400000.0,98230.00000000001,0.0,0.0,0.14997656670839865,0.0
2020-06-03 22:52:00+00:00,558900.0,400000.0,158900.0,0.0,0.0,0.14997653199160083,0.0
2020-06-03 22:52:20+00:00,539950.0,400000.0,139950.0,0.0,0.0,0.14997649727481102,0.0
2020-06-03 22:52:40+00:00,598990.0,400000.0,198990.0,0.0,0.0,0.14997646255802927,0.0
2020-06-03 22:53:00+00:00,596550.0,400000.0,196550.00000000003,0.0,0.0,0.1499764278412555,0.0
2020-06-03 22:53:20+00:00,600210.0,400000.0,200000.0,0.0,210.0,0.14997639312448982,0.0
2020-06-03 22:53:40+00:00,591470.0,400000.0,191469.99999999997,0.0,0.0,0.14997635840773213,0.0
2020-06-03 22:54:00+00:00,549230.0,400000.0,149230.0,0.0,0.0,0.14997632369098252,0.0
2020-06-03 22:54:20+00:00,527510.0,400000.0,127510.0,0.0,0.0,0.14997628897424092,0.0
2020-06-03 22:54:40+00:00,552030.0,400000.0,152030.0,0.0,0.0,0.14997625425750738,0.0
2020-06-03 22:55:00+00:00,547480.0,400000.0,147480.0,0.0,0.0,0.14997621954078186,0.0
2020-06-03 22:55:20+00:00,595500.0,400000.0,195500.0,0.0,0.0,0.14997618482406438,0.0
2020-06-03 22:55:40+00:00,557610.0,400000.0,157610.0,0.0,0.0,0.14997615010735496,0.0
2020-06-03 22:56:00+00:00,593410.0,400000.0,193410.0,0.0,0.0,0.14997611539065356,0.0
2020-06-03 22:56:20+00:00,583800.0,400000.0,183800.0,0.0,0.0,0.14997608067396018,0.0
2020-06-03 22:56:40+00:00,559550.0,400000.0,159550.0,0.0,0.0,0.14997604595727484,0.0
2020-06-03 22:57:00+00:00,519040.0,400000.0,119040.0,0.0,0.0,0.14997601124059753,0.0
2020-06-03 22:57:20+00:00,545240.0,400000.0,145240.0,0.0,0.0,0.14997597652392827,0.0
2020-06-03 22:57:40+00:00,519310.0,400000.0,119310.0,0.0,0.0,0.14997594180726706,0.0
2020-06-03 22:58:00+00:00,574330.0,400000.0,174330.0,0.0,0.0,0.14997590709061387,0.0
2020-06-03 22:58:20+00:00,562320.0,400000.0,162320.0,0.0,0.0,0.14997587237396873,0.0
2020-06-03 22:58:40+00:00,569260.0,400000.0,169260.0,0.0,0.0,0.1499758376573316,0.0
2020-06-03 22:59:00+00:00,558070.0,400000.0,158070.0,0.0,0.0,0.14997580294070254,0.0
2020-06-03 22:59:20+00:00,557450.0,400000.0,157450.0,0.0,0.0,0.14997576822408148,0.0
2020-06-03 22:59:40+00:00,575530.0,400000.0,175530.0,0.0,0.0,0.14997573350746848,0.0
2020-06-03 23:00:00+00:00,511020.0,400000.0,111020.0,0.0,0.0,0.1499756987908635,0.0
2020-06-03 23:00:20+00:00,472690.0,400000.0,72690.0,0.0,0.0,0.14997566407426657,0.0
2020-06-03 23:00:40+00:00,576170.0,400000.0,176170.0,0.0,0.0,0.14997562935767766,0.0
2020-06-03 23:01:00+00:00,571790.0,400000.0,171790.0,0.0,0.0,0.1499755946410968,0.0
2020-06-03 23:01:20+00:00,597870.0,400000.0,197870.0,0.0,0.0,0.149975559924524,0.0
2020-06-03 23:01:40+00:00,575730.0,400000.0,175730.0,0.0,0.0,0.1499755252079592,0.0
2020-06-03 23:02:00+00:00,576280.0,400000.0,176280.0,0.0,0.0,0.14997549049140244,0.0
2020-06-03 23:02:20+00:00,565830.0,400000.0,165830.0,0.0,0.0,0.14997545577485372,0.0
2020-06-03 23:02:40+00:00,579670.0,400000.0,179670.0,0.0,0.0,0.14997542105831302,0.0
2020-06-03 23:03:00+00:00,566970.0,400000.0,166970.0,0.0,0.0,0.1499753863417804,0.0
2020-06-03 23:03:20+00:00,548340.0,400000.0,148340.0,0.0,0.0,0.14997535162525577,0.0
2020-06-03 23:03:40+00:00,500800.0,400000.0,100800.0,0.0,0.0,0.14997531690873922,0.0
2020-06-03 23:04:00+00:00,565180.0,400000.0,165180.0,0.0,0.0,0.1499752821922307,0.0
2020-06-03 23:04:20+00:00,550730.0,400000.0,150730.0,0.0,0.0,0.14997524747573018,0.0
2020-06-03 23:04:40+00:00,544160.0,400000.0,144160.0,0.0,0.0,0.14997521275923772,0.0
2020-06-03 23:05:00+00:00,516060.0,400000.0,116060.0,0.0,0.0,0.1499751780427533,0.0
2020-06-03 23:05:20+00:00,572450.0,400000.0,172450.0,0.0,0.0,0.1499751433262769,0.0
2020-06-03 23:05:40+00:00,544250.0,400000.0,144250.0,0.0,0.0,0.14997510860980853,0.0
2020-06-03 23:06:00+00:00,577290.0,400000.0,177290.0,0.0,0.0,0.14997507389334822,0.0
2020-06-03 23:06:20+00:00,548180.0,400000.0,148180.0,0.0,0.0,0.14997503917689595,0.0
2020-06-03 23:06:40+00:00,610370.0,400000.0,200000.0,0.0,10369.99999999997,0.1499750044604517,0.0
2020-06-03 23:07:00+00:00,585050.0,400000.0,185050.0,0.0,0.0,0.1499749697440155,0.0
2020-06-03 23:07:20+00:00,594230.0,400000.0,194230.0,0.0,0.0,0.14997493502758732,0.0
2020-06-03 23:07:40+00:00,606480.0,400000.0,200000.0,0.0,6480.0,0.1499749003111672,0.0
2020-06-03 23:08:00+00:00,549560.0,400000.0,149560.0,0.0,0.0,0.1499748655947551,0.0
2020-06-03 23:08:20+00:00,598610.0,400000.0,198610.0,0.0,0.0,0.149974830878351,0.0
2020-06-03 23:08:40+00:00,561740.0,400000.0,161740.0,0.0,0.0,0.14997479616195497,0.0
2020-06-03 23:09:00+00:00,589080.0,400000.0,189080.00000000003,0.0,0.0,0.14997476144556698,0.0
2020-06-03 23:09:20+00:00,580370.0,400000.0,180370.0,0.0,0.0,0.14997472672918705,0.0
2020-06-03 23:09:40+00:00,581690.0,400000.0,181690.0,0.0,0.0,0.14997469201281513,0.0
2020-06-03 23:10:00+00:00,570750.0,400000.0,170750.0,0.0,0.0,0.14997465729645126,0.0
2020-06-03 23:10:20+00:00,586630.0,400000.0,186630.00000000003,0.0,0.0,0.1499746225800954,0.0
2020-06-03 23:10:40+00:00,616030.0,400000.0,200000.0,0.0,16030.0,0.14997458786374757,0.0
2020-06-03 23:11:00+00:00,611050.0,400000.0,200000.0,0.0,11050.0,0.1499745531474078,0.0
2020-06-03 23:11:20+00:00,604410.0,400000.0,200000.0,0.0,4410.0,0.14997451843107606,0.0
2020-06-03 23:11:40+00:00,616670.0,400000.0,200000.0,0.0,16669.99999999997,0.14997448371475236,0.0
2020-06-03 23:12:00+00:00,589910.0,400000.0,189910.0,0.0,0.0,0.1499744489984367,0.0
2020-06-03 23:12:20+00:00,552510.0,400000.0,152510.0,0.0,0.0,0.14997441428212907,0.0
2020-06-03 23:12:40+00:00,523850.0,400000.0,123850.0,0.0,0.0,0.14997437956582949,0.0
2020-06-03 23:13:00+00:00,523300.0,400000.0,123300.0,0.0,0.0,0.14997434484953792,0.0
2020-06-03 23:13:20+00:00,504300.0,400000.0,104300.0,0.0,0.0,0.14997431013325438,0.0
2020-06-03 23:13:40+00:00,624600.0,400000.0,200000.0,0.0,24600.0,0.14997427541697889,0.0
2020-06-03 23:14:00+00:00,612650.0,400000.0,200000.0,0.0,12650.0,0.14997424070071144,0.0
2020-06-03 23:14:20+00:00,617960.0,400000.0,200000.0,0.0,17960.0,0.14997420598445202,0.0
2020-06-03 23:14:40+00:00,604230.0,400000.0,200000.0,0.0,4230.0,0.14997417126820065,0.0
2020-06-03 23:15:00+00:00,593430.0,400000.0,193430.0,0.0,0.0,0.14997413655195732,0.0
2020-06-03 23:15:20+00:00,583070.0,400000.0,183070.0,0.0,0.0,0.14997410183572202,0.0
2020-06-03 23:15:40+00:00,611360.0,400000.0,200000.0,0.0,11359.99999999997,0.14997406711949476,0.0
2020-06-03 23:16:00+00:00,624430.0,400000.0,200000.0,0.0,24430.00000000003,0.14997403240327553,0.0
2020-06-03 23:16:20+00:00,578390.0,400000.0,178390.0,0.0,0.0,0.14997399768706432,0.0
2020-06-03 23:16:40+00:00,606540.0,400000.0,200000.0,0.0,6540.000000000029,0.14997396297086116,0.0
2020-06-03 23:17:00+00:00,623270.0,400000.0,200000.0,0.0,23270.0,0.14997392825466602,0.0
2020-06-03 23:17:20+00:00,617070.0,400000.0,200000.0,0.0,17070.0,0.14997389353847895,0.0
2020-06-03 23:17:40+00:00,609720.0,400000.0,200000.0,0.0,9720.0,0.14997385882229988,0.0
2020-06-03 23:18:00+00:00,587720.0,400000.0,187720.0,0.0,0.0,0.1499738241061289,0.0
2020-06-03 23:18:20+00:00,563400.0,400000.0,163400.0,0.0,0.0,0.14997378938996592,0.0
2020-06-03 23:18:40+00:00,527480.0,400000.0,127480.0,0.0,0.0,0.14997375467381097,0.0
2020-06-03 23:19:00+00:00,505280.0,400000.0,105280.0,0.0,0.0,0.14997371995766404,0.0
2020-06-03 23:19:20+00:00,455680.0,400000.0,55680.00000000001,0.0,0.0,0.14997368524152516,0.0
2020-06-03 23:19:40+00:00,585900.0,400000.0,185900.0,0.0,0.0,0.14997365052539433,0.0
2020-06-03 23:20:00+00:00,583940.0,400000.0,183940.0,0.0,0.0,0.14997361580927154,0.0
2020-06-03 23:20:20+00:00,584610.0,400000.0,184610.0,0.0,0.0,0.14997358109315678,0.0
2020-06-03 23:20:40+00:00,573210.0,400000.0,173210.0,0.0,0.0,0.14997354637705004,0.0
2020-06-03 23:21:00+00:00,626620.0,400000.0,200000.0,0.0,26620.0,0.14997351166095138,0.0
2020-06-03 23:21:20+00:00,615830.0,400000.0,200000.0,0.0,15830.0,0.1499734769448607,0.0
2020-06-03 23:21:40+00:00,612310.0,400000.0,200000.0,0.0,12310.0,0.1499734422287781,0.0
2020-06-03 23:22:00+00:00,596130.0,400000.0,196130.0,0.0,0.0,0.1499734075127035,0.0
2020-06-03 23:22:20+00:00,605780.0,400000.0,200000.0,0.0,5779.999999999971,0.14997337279663694,0.0
2020-06-03 23:22:40+00:00,594230.0,400000.0,194230.0,0.0,0.0,0.14997333808057844,0.0
2020-06-03 23:23:00+00:00,602780.0,400000.0,200000.0,0.0,2780.0,0.14997330336452797,0.0
2020-06-03 23:23:20+00:00,580090.0,400000.0,180090.0,0.0,0.0,0.14997326864848554,0.0
2020-06-03 23:23:40+00:00,603320.0,400000.0,200000.0,0.0,3320.0,0.14997323393245116,0.0
2020-06-03 23:24:00+00:00,593680.0,400000.0,193680.0,0.0,0.0,0.1499731992164248,0.0
2020-06-03 23:24:20+00:00,572790.0,400000.0,172790.0,0.0,0.0,0.14997316450040646,0.0
2020-06-03 23:24:40+00:00,563700.0,400000.0,163700.0,0.0,0.0,0.14997312978439614,0.0
2020-06-03 23:25:00+00:00,621760.0,400000.0,200000.0,0.0,21760.0,0.1499730950683939,0.0
2020-06-03 23:25:20+00:00,582930.0,400000.0,182930.0,0.0,0.0,0.14997306035239966,0.0
2020-06-03 23:25:40+00:00,533440.0,400000.0,133440.0,0.0,0.0,0.1499730256364135,0.0
2020-06-03 23:26:00+00:00,497200.0,400000.0,97200.0,0.0,0.0,0.14997299092043534,0.0
2020-06-03 23:26:20+00:00,590100.0,400000.0,190100.0,0.0,0.0,0.14997295620446524,0.0
2020-06-03 23:26:40+00:00,572240.0,400000.0,172240.0,0.0,0.0,0.14997292148850316,0.0
2020-06-03 23:27:00+00:00,618720.0,400000.0,200000.0,0.0,18720.0,0.14997288677254914,0.0
2020-06-03 23:27:20+00:00,605980.0,400000.0,200000.0,0.0,5980.000000000029,0.1499728520566031,0.0
2020-06-03 23:27:40+00:00,564940.0,400000.0,164940.0,0.0,0.0,0.14997281734066514,0.0
2020-06-03 23:28:00+00:00,544760.0,400000.0,144760.0,0.0,0.0,0.1499727826247352,0.0
2020-06-03 23:28:20+00:00,586680.0,400000.0,186680.0,0.0,0.0,0.14997274790881332,0.0
2020-06-03 23:28:40+00:00,592290.0,400000.0,192290.0,0.0,0.0,0.14997271319289945,0.0
2020-06-03 23:29:00+00:00,617490.0,400000.0,200000.0,0.0,17490.0,0.14997267847699364,0.0
2020-06-03 23:29:20+00:00,598830.0,400000.0,198830.0,0.0,0.0,0.14997264376109587,0.0
2020-06-03 23:29:40+00:00,553110.0,400000.0,153110.0,0.0,0.0,0.1499726090452061,0.0
2020-06-03 23:30:00+00:00,539960.0,400000.0,139960.0,0.0,0.0,0.14997257432932437,0.0
2020-06-03 23:30:20+00:00,608230.0,400000.0,200000.0,0.0,8230.00000000003,0.1499725396134507,0.0
2020-06-03 23:30:40+00:00,661260.0,400000.0,200000.0,0.0,61260.0,0.14997250489758507,0.0
2020-06-03 23:31:00+00:00,595830.0,400000.0,195830.00000000003,0.0,0.0,0.14997247018172746,0.0
2020-06-03 23:31:20+00:00,585090.0,400000.0,185090.0,0.0,0.0,0.14997243546587788,0.0
2020-06-03 23:31:40+00:00,637920.0,400000.0,200000.0,0.0,37920.0,0.14997240075003634,0.0
2020-06-03 23:32:00+00:00,643020.0,400000.0,200000.0,0.0,43020.0,0.14997236603420286,0.0
2020-06-03 23:32:20+00:00,675730.0,400000.0,200000.0,0.0,75730.0,0.1499723313183774,0.0
2020-06-03 23:32:40+00:00,670430.0,400000.0,200000.0,0.0,70430.0,0.14997229660255995,0.0
2020-06-03 23:33:00+00:00,635340.0,400000.0,200000.0,0.0,35340.0,0.14997226188675056,0.0
2020-06-03 23:33:20+00:00,633370.0,400000.0,200000.0,0.0,33370.0,0.1499722271709492,0.0
2020-06-03 23:33:40+00:00,661900.0,400000.0,200000.0,0.0,61900.0,0.1499721924551559,0.0
2020-06-03 23:34:00+00:00,655010.0,400000.0,200000.0,0.0,55009.99999999997,0.14997215773937062,0.0
2020-06-03 23:34:20+00:00,596880.0,400000.0,196880.0,0.0,0.0,0.14997212302359336,0.0
2020-06-03 23:34:40+00:00,581830.0,400000.0,181830.0,0.0,0.0,0.1499720883078242,0.0
2020-06-03 23:35:00+00:00,670020.0,400000.0,200000.0,0.0,70020.0,0.149972053592063,0.0
2020-06-03 23:35:20+00:00,640200.0,400000.0,200000.0,0.0,40200.0,0.14997201887630984,0.0
2020-06-03 23:35:40+00:00,636200.0,400000.0,200000.0,0.0,36199.99999999997,0.14997198416056473,0.0
2020-06-03 23:36:00+00:00,642570.0,400000.0,200000.0,0.0,42570.0,0.14997194944482767,0.0
2020-06-03 23:36:20+00:00,645270.0,400000.0,200000.0,0.0,45270.0,0.14997191472909865,0.0
2020-06-03 23:36:40+00:00,588480.0,400000.0,188480.0,0.0,0.0,0.14997188001337766,0.0
2020-06-03 23:37:00+00:00,596380.0,400000.0,196380.0,0.0,0.0,0.1499718452976647,0.0
2020-06-03 23:37:20+00:00,637290.0,400000.0,200000.0,0.0,37290.0,0.1499718105819598,0.0
2020-06-03 23:37:40+00:00,625170.0,400000.0,200000.0,0.0,25170.0,0.1499717758662629,0.0
2020-06-03 23:38:00+00:00,590550.0,400000.0,190550.0,0.0,0.0,0.14997174115057404,0.0
2020-06-03 23:38:20+00:00,582530.0,400000.0,182530.0,0.0,0.0,0.14997170643489321,0.0
2020-06-03 23:38:40+00:00,626500.0,400000.0,200000.0,0.0,26500.00000000003,0.14997167171922043,0.0
2020-06-03 23:39:00+00:00,618580.0,400000.0,200000.0,0.0,18580.00000000003,0.1499716370035557,0.0
2020-06-03 23:39:20+00:00,655500.0,400000.0,200000.0,0.0,55500.0,0.149971602287899,0.0
2020-06-03 23:39:40+00:00,656960.0,400000.0,200000.0,0.0,56960.0,0.14997156757225033,0.0
2020-06-03 23:40:00+00:00,576520.0,400000.0,176520.0,0.0,0.0,0.14997153285660972,0.0
2020-06-03 23:40:20+00:00,565440.0,400000.0,165440.0,0.0,0.0,0.1499714981409771,0.0
2020-06-03 23:40:40+00:00,618250.0,400000.0,200000.0,0.0,18250.0,0.14997146342535253,0.0
2020-06-03 23:41:00+00:00,607900.0,400000.0,200000.0,0.0,7900.0,0.149971428709736,0.0
2020-06-03 23:41:20+00:00,662270.0,400000.0,200000.0,0.0,62270.0,0.1499713939941275,0.0
2020-06-03 23:41:40+00:00,655320.0,400000.0,200000.0,0.0,55320.0,0.14997135927852706,0.0
2020-06-03 23:42:00+00:00,608830.0,400000.0,200000.0,0.0,8830.0,0.14997132456293466,0.0
2020-06-03 23:42:20+00:00,590450.0,400000.0,190450.0,0.0,0.0,0.14997128984735028,0.0
2020-06-03 23:42:40+00:00,668130.0,400000.0,200000.0,0.0,68130.0,0.14997125513177395,0.0
2020-06-03 23:43:00+00:00,649440.0,400000.0,200000.0,0.0,49440.0,0.14997122041620561,0.0
2020-06-03 23:43:20+00:00,590980.0,400000.0,190980.0,0.0,0.0,0.14997118570064535,0.0
2020-06-03 23:43:40+00:00,591000.0,400000.0,191000.0,0.0,0.0,0.14997115098509312,0.0
2020-06-03 23:44:00+00:00,639270.0,400000.0,200000.0,0.0,39270.0,0.1499711162695489,0.0
2020-06-03 23:44:20+00:00,637950.0,400000.0,200000.0,0.0,37950.0,0.14997108155401273,0.0
2020-06-03 23:44:40+00:00,571430.0,400000.0,171430.0,0.0,0.0,0.1499710468384846,0.0
2020-06-03 23:45:00+00:00,570060.0,400000.0,170060.0,0.0,0.0,0.14997101212296451,0.0
2020-06-03 23:45:20+00:00,635060.0,400000.0,200000.0,0.0,35060.0,0.1499709774074525,0.0
2020-06-03 23:45:40+00:00,604070.0,400000.0,200000.0,0.0,4069.999999999971,0.14997094269194844,0.0
2020-06-03 23:46:00+00:00,589380.0,400000.0,189380.0,0.0,0.0,0.14997090797645246,0.0
2020-06-03 23:46:20+00:00,545970.0,400000.0,145970.0,0.0,0.0,0.1499708732609645,0.0
2020-06-03 23:46:40+00:00,622930.0,400000.0,200000.0,0.0,22930.0,0.1499708385454846,0.0
2020-06-03 23:47:00+00:00,612130.0,400000.0,200000.0,0.0,12130.0,0.1499708038300127,0.0
2020-06-03 23:47:20+00:00,635160.0,400000.0,200000.0,0.0,35160.0,0.14997076911454887,0.0
2020-06-03 23:47:40+00:00,625680.0,400000.0,200000.0,0.0,25680.0,0.1499707343990931,0.0
2020-06-03 23:48:00+00:00,591910.0,400000.0,191910.0,0.0,0.0,0.14997069968364532,0.0
2020-06-03 23:48:20+00:00,583640.0,400000.0,183640.0,0.0,0.0,0.14997066496820557,0.0
2020-06-03 23:48:40+00:00,620070.0,400000.0,200000.0,0.0,20070.0,0.14997063025277388,0.0
2020-06-03 23:49:00+00:00,596400.0,400000.0,196400.0,0.0,0.0,0.1499705955373502,0.0
2020-06-03 23:49:20+00:00,637910.0,400000.0,200000.0,0.0,37909.99999999997,0.14997056082193458,0.0
2020-06-03 23:49:40+00:00,614360.0,400000.0,200000.0,0.0,14360.0,0.149970526106527,0.0
2020-06-03 23:50:00+00:00,609200.0,400000.0,200000.0,0.0,9199.99999999997,0.14997049139112745,0.0
2020-06-03 23:50:20+00:00,584650.0,400000.0,184650.00000000003,0.0,0.0,0.14997045667573594,0.0
2020-06-03 23:50:40+00:00,610750.0,400000.0,200000.0,0.0,10750.00000000003,0.14997042196035246,0.0
2020-06-03 23:51:00+00:00,595360.0,400000.0,195360.00000000003,0.0,0.0,0.149970387244977,0.0
2020-06-03 23:51:20+00:00,637370.0,400000.0,200000.0,0.0,37369.99999999997,0.14997035252960958,0.0
2020-06-03 23:51:40+00:00,624360.0,400000.0,200000.0,0.0,24360.0,0.14997031781425021,0.0
2020-06-03 23:52:00+00:00,635490.0,400000.0,200000.0,0.0,35490.0,0.14997028309889887,0.0
2020-06-03 23:52:20+00:00,608520.0,400000.0,200000.0,0.0,8520.00000000003,0.14997024838355558,0.0
2020-06-03 23:52:40+00:00,597080.0,400000.0,197080.0,0.0,0.0,0.14997021366822033,0.0
2020-06-03 23:53:00+00:00,613310.0,400000.0,200000.0,0.0,13310.0,0.1499701789528931,0.0
2020-06-03 23:53:20+00:00,596670.0,400000.0,196670.0,0.0,0.0,0.1499701442375739,0.0
2020-06-03 23:53:40+00:00,595960.0,400000.0,195960.0,0.0,0.0,0.14997010952226272,0.0
2020-06-03 23:54:00+00:00,555520.0,400000.0,155520.0,0.0,0.0,0.1499700748069596,0.0
2020-06-03 23:54:20+00:00,592940.0,400000.0,192940.0,0.0,0.0,0.1499700400916645,0.0
2020-06-03 23:54:40+00:00,576370.0,400000.0,176370.0,0.0,0.0,0.14997000537637747,0.0
2020-06-03 23:55:00+00:00,567510.0,400000.0,167510.0,0.0,0.0,0.14996997066109846,0.0
2020-06-03 23:55:20+00:00,529910.0,400000.0,129910.0,0.0,0.0,0.1499699359458275,0.0
2020-06-03 23:55:40+00:00,622920.0,400000.0,200000.0,0.0,22920.0,0.14996990123056456,0.0
2020-06-03 23:56:00+00:00,614850.0,400000.0,200000.0,0.0,14850.0,0.14996986651530964,0.0
2020-06-03 23:56:20+00:00,625970.0,400000.0,200000.0,0.0,25970.0,0.14996983180006276,0.0
2020-06-03 23:56:40+00:00,619040.0,400000.0,200000.0,0.0,19040.0,0.1499697970848239,0.0
